"","human","mouse"
"5031",54033,224344
"5032",4066,17095
"5033",137797,68311
"5034",1812,13488
"5043",2042,13837
"5044",341359,54526
"5045",1832,109620
"5046",10814,12890
"5047",1192,114584
"5048",2261,14184
"5049",10566,11642
"5050",139741,73360
"5051",695,12229
"5052",56977,71069
"5053",345456,75477
"5054",8515,213119
"5055",23592,380664
"5056",79979,215201
"5057",7837,69675
"5058",9143,20974
"5059",5998,50780
"5060",3622,69260
"5061",51309,78248
"5062",1774,69537
"5063",3709,16439
"5064",1236,12775
"5067",112970,100087
"5068",8590,18317
"5069",113457,22147
"5070",83473,71206
"5071",55536,217946
"5072",93377,226115
"5073",84258,20981
"5074",54874,214459
"5075",3371,21923
"5076",57037,217473
"5077",144193,71761
"5078",3763,16522
"5079",56943,223527
"5080",3646,16341
"5081",140881,629114
"5083",60437,381409
"5084",256471,72175
"5085",3350,15550
"5086",23087,66854
"5087",79317,258275
"5088",10769,20620
"5089",1137,11438
"5090",2078,13876
"5091",84701,84682
"5092",10936,237716
"5093",8479,233876
"5094",6911,21389
"5095",79929,208158
"5096",386653,76399
"5098",7376,22260
"5099",953,12495
"5100",6383,15529
"5101",6335,20274
"5105",123016,76260
"5106",1491,107869
"5107",55723,66929
"5108",64780,171580
"5109",56139,192161
"5116",9410,66585
"5117",6717,109552
"5118",5684,19167
"5119",10449,52538
"5120",84861,224023
"5121",25984,94179
"5122",245806,215031
"5123",9254,56808
"5124",9228,244310
"5125",148,11549
"5126",7201,22045
"5127",10939,69597
"5130",54101,72388
"5131",118788,83490
"5132",222865,243339
"5133",10457,93695
"5134",1004,12563
"5135",28231,108115
"5136",83693,72552
"5137",146691,216810
"5138",11332,70025
"5140",6091,19876
"5141",3099,15277
"5142",56999,101401
"5143",22797,21426
"5144",3882,16670
"5145",134147,69574
"5146",63973,11924
"5147",54884,67442
"5148",90864,79043
"5149",493901,497106
"5150",10518,56506
"5151",57532,68564
"5152",1501,18163
"5153",219854,66279
"5154",126328,69875
"5155",4146,17180
"5156",3796,16563
"5157",84876,109305
"5158",2719,14734
"5159",29984,11854
"5160",132299,433904
"5161",27258,67678
"5162",5144,238871
"5163",7512,170745
"5164",9358,223272
"5165",23039,65246
"5166",63943,56299
"5167",1104,100088
"5168",23193,14376
"5169",130560,70060
"5170",5707,70247
"5171",9639,234094
"5172",219931,233979
"5173",11275,77113
"5174",79444,329581
"5175",2294,15227
"5176",5509,228966
"5177",8317,12545
"5178",6129,19989
"5179",57179,97820
"5180",23788,56428
"5181",148741,213121
"5182",10038,11546
"5183",3726,16477
"5184",79815,223473
"5188",26127,67529
"5189",55711,330450
"5190",54557,218544
"5191",3857,107656
"5192",27293,100340
"5193",64746,170760
"5194",91289,105847
"5195",285755,73075
"5196",1826,13508
"5197",167681,244954
"5198",9466,50931
"5199",55294,50754
"5200",22954,69807
"5201",54460,66292
"5202",64092,67742
"5203",219578,207618
"5204",9129,70767
"5207",80045,269604
"5208",64221,19649
"5209",5926,238247
"5210",9796,105653
"5211",6610,20598
"5212",83732,71340
"5213",9341,22319
"5214",81848,24066
"5215",8533,26572
"5216",54946,71699
"5217",55738,228998
"5218",6811,56389
"5220",1267,12799
"5221",1960,13655
"5222",10133,71648
"5223",10912,23882
"5224",9986,19671
"5225",1981,208643
"5226",7571,234725
"5227",199,11629
"5228",153733,240261
"5229",26024,71799
"5230",116068,80289
"5231",84071,213402
"5232",64223,56716
"5233",8448,13446
"5234",9698,80912
"5235",27133,238271
"5236",2908,14815
"5237",57381,80837
"5240",9375,68059
"5241",1964,66235
"5242",4885,53324
"5243",10586,23937
"5244",2838,71223
"5245",166379,241950
"5246",79958,70785
"5247",3028,15108
"5248",78990,68149
"5249",84897,21376
"5250",283248,104383
"5251",26872,70358
"5252",51804,20474
"5253",50651,242773
"5254",202374,269019
"5255",64210,72199
"5256",161753,382075
"5257",10342,21787
"5258",57405,66442
"5259",23225,54563
"5260",201798,403175
"5261",534,66237
"5262",353497,272158
"5263",4729,72900
"5264",81932,72748
"5265",6405,20350
"5266",56917,17537
"5267",84816,170728
"5268",196527,105722
"5269",374395,67706
"5270",1285,12828
"5271",4092,17131
"5272",7082,21872
"5273",84328,69151
"5274",80070,223838
"5275",2779,14685
"5276",2962,98053
"5277",8065,75717
"5278",146167,234788
"5279",55526,209692
"5280",1036,12583
"5281",57045,65960
"5282",1075,13032
"5283",3788,16539
"5284",10228,58244
"5285",8740,50930
"5286",3861,16664
"5287",6303,20229
"5288",11152,54636
"5289",7988,232784
"5290",65258,225651
"5291",134391,240239
"5292",2052,13849
"5293",2841,110168
"5294",1729,13367
"5295",338661,75667
"5296",2268,14191
"5297",9242,17681
"5300",23194,448987
"5301",245936,266620
"5302",1946,13640
"5303",7227,83925
"5304",9900,64051
"5305",4990,20476
"5306",55558,18846
"5307",57570,76357
"5308",11279,245671
"5309",8989,277328
"5310",148479,230936
"5312",197259,74568
"5313",11231,140740
"5314",287,109676
"5315",10761,56096
"5316",11054,72075
"5317",284217,16772
"5318",144402,66871
"5319",1630,13176
"5320",6452,24055
"5321",22824,18415
"5322",54507,229595
"5323",26038,269610
"5324",10840,107747
"5325",1750,13396
"5326",128414,58237
"5327",8841,15183
"5328",345651,238880
"5329",10495,209224
"5330",26260,66822
"5331",643812,239933
"5333",22877,208104
"5334",84245,67873
"5335",112703,75538
"5336",8737,19766
"5337",1012,12554
"5338",201780,545758
"5339",9823,67416
"5340",6328,20269
"5341",283298,244198
"5342",6925,21413
"5343",4913,18207
"5344",6098,19886
"5345",80349,66317
"5346",494143,68044
"5347",50813,26894
"5348",166336,243548
"5349",5771,19255
"5350",5160,18597
"5351",83942,22114
"5352",10428,23837
"5355",778,54652
"5356",79657,71919
"5357",6156,19946
"5358",10007,26384
"5359",83461,14793
"5360",4923,18216
"5362",23348,105445
"5363",2744,14660
"5364",84519,54137
"5365",7421,22337
"5366",10439,56177
"5367",55625,102193
"5368",2675,14586
"5369",1128,12669
"5370",56100,93703
"5371",65110,67031
"5372",1113,12652
"5373",23265,53413
"5374",339501,216797
"5375",5097,75599
"5376",124056,71893
"5377",5739,19222
"5378",1008,320873
"5379",1513,13038
"5380",3091,15251
"5381",10628,56338
"5383",219875,258601
"5384",54510,73173
"5385",3868,16666
"5386",10640,105504
"5387",23398,238831
"5388",26039,269397
"5389",51106,224481
"5390",124359,75796
"5391",79027,72611
"5399",53917,19336
"5400",10989,76614
"5401",25865,101540
"5402",91272,69556
"5404",23321,80890
"5405",11124,14084
"5406",26751,24057
"5407",114785,110962
"5408",23081,76804
"5409",84706,108682
"5410",56955,94111
"5411",6332,20272
"5413",47,104112
"5414",811,12317
"5415",114780,76645
"5416",158158,242505
"5417",94030,272381
"5418",23423,66111
"5419",51339,59036
"5420",9348,83398
"5421",84064,76987
"5425",389421,380669
"5426",94081,14057
"5427",8708,26877
"5428",206338,74574
"5429",7222,22065
"5430",55176,57743
"5431",56136,192164
"5432",23300,234776
"5433",1345,12864
"5434",80222,71807
"5435",5635,67763
"5436",55278,76563
"5437",4985,18386
"5438",5146,110855
"5439",554,12000
"5440",122748,258296
"5441",8477,14744
"5442",23142,100737
"5443",253827,320183
"5444",54331,14702
"5445",5098,93706
"5446",10873,109264
"5447",6881,24075
"5448",55297,67015
"5449",117285,403172
"5450",8693,14426
"5451",25873,54217
"5452",642273,104943
"5453",676,114642
"5455",90326,69876
"5456",747,269060
"5457",83667,230784
"5487",1374,12894
"5488",55605,16564
"5489",23463,57295
"5490",317671,218341
"5491",23617,22115
"5492",341676,330721
"5493",128077,280411
"5494",159296,18089
"5495",23682,72433
"5496",64222,30935
"5497",51719,12283
"5498",23647,76932
"5499",9166,55960
"5500",83641,66540
"5501",64208,78977
"5502",254050,381741
"5503",80255,74150
"5504",84002,108105
"5505",2928,195333
"5506",57669,226352
"5507",4599,17858
"5508",2299,14233
"5509",400673,106639
"5510",83988,52589
"5513",10799,208366
"5514",91942,75597
"5515",92140,67154
"5516",10099,56434
"5517",221044,68527
"5518",8701,13411
"5519",51114,208884
"5520",3700,16427
"5521",256435,20447
"5522",57128,380840
"5523",55796,171170
"5524",151258,320106
"5525",11269,234733
"5526",55388,70024
"5527",90313,216964
"5528",64324,18193
"5529",23360,55935
"5530",970,21948
"5531",87178,71701
"5532",2827,14748
"5533",6782,110920
"5534",10607,213773
"5535",51135,266632
"5536",23198,103554
"5537",29928,56322
"5538",10551,23795
"5539",26301,227671
"5540",4753,54003
"5541",10516,23876
"5542",5871,26412
"5543",83890,75571
"5544",5990,19725
"5545",285,11601
"5546",11031,106572
"5547",85464,237860
"5548",23516,213053
"5549",8270,66192
"5550",5423,18970
"5551",1562,72082
"5552",84708,16924
"5553",57554,242274
"5554",51278,15939
"5555",7940,16988
"5556",2648,14534
"5557",1016,320865
"5558",80790,74440
"5559",55808,20445
"5560",338328,68453
"5561",9075,12738
"5562",4049,16992
"5564",84065,52174
"5567",10252,24063
"5568",79703,381196
"5569",8447,13447
"5571",11334,80385
"5572",84154,67239
"5573",83439,21415
"5574",55901,56229
"5575",54769,68203
"5576",56107,93717
"5577",131474,72170
"5578",60488,232536
"5579",54329,64450
"5580",56889,107358
"5581",9361,74142
"5582",148753,329274
"5583",10423,52858
"5584",117156,117158
"5585",51741,80707
"5586",116085,20521
"5587",8242,20591
"5588",26509,226101
"5589",114088,94090
"5590",5685,26441
"5591",25839,102339
"5593",64061,52808
"5601",1811,13487
"5602",10325,245670
"5603",8731,67897
"5604",56000,245610
"5605",80232,226757
"5606",283897,101602
"5608",89801,54646
"5609",10580,20411
"5610",11333,231887
"5611",2114,23872
"5612",29950,55942
"5613",7025,13865
"5616",84937,170737
"5617",81928,252966
"5618",25900,320678
"5619",8001,110304
"5620",201164,194908
"5621",8932,17191
"5622",4758,18010
"5623",801,12313
"5624",1387,12914
"5625",1611,223453
"5626",51000,108652
"5627",53981,51786
"5628",4900,64011
"5629",80150,66514
"5630",9841,268294
"5631",145389,625098
"5632",79872,104836
"5633",54913,102614
"5634",55144,231549
"5635",4007,54630
"5638",2010,13726
"5639",83876,71263
"5640",51290,67456
"5641",29978,54609
"5642",23657,26570
"5643",8654,242202
"5644",1834,666279
"5645",1807,64705
"5646",473,68703
"5647",6239,68750
"5648",51655,19416
"5649",51362,71713
"5650",63910,228993
"5651",116535,211577
"5652",2264,14186
"5653",51141,72999
"5654",9130,108160
"5655",3394,15900
"5656",57819,27756
"5657",79077,66422
"5658",285671,71816
"5659",10699,53419
"5660",2035,269587
"5661",89848,319262
"5662",80852,243547
"5663",4747,18039
"5664",7536,22668
"5665",85445,170571
"5668",2671,11692
"5669",1607,217480
"5670",387707,668310
"5671",4861,18142
"5672",23769,396184
"5673",4062,23934
"5674",55125,70799
"5675",55027,234549
"5678",10645,207565
"5679",112840,72338
"5680",90249,107448
"5681",80740,68468
"5682",26280,60367
"5683",79754,142688
"5684",10677,11567
"5685",55074,170719
"5686",1496,12386
"5687",34,11364
"5688",81616,328845
"5689",285220,13840
"5690",28999,66277
"5691",56751,54422
"5692",81621,107250
"5693",3866,16665
"5694",25816,106869
"5695",9476,16541
"5696",23632,23831
"5697",10163,242687
"5698",55775,104884
"5699",136895,70821
"5700",94086,75482
"5701",166655,234329
"5702",6423,20319
"5703",57089,93685
"5704",157567,68839
"5715",11345,93739
"5716",49,11434
"5717",54952,71787
"5718",2117,27049
"5719",81542,72736
"5720",1164,66197
"5721",8886,66942
"5722",200894,68146
"5723",8738,12905
"5724",256144,258206
"5725",26959,73389
"5726",5708,21762
"5727",83851,238266
"5728",57142,68585
"5729",7270,22130
"5731",5744,19227
"5732",9737,67298
"5733",57827,114585
"5734",598,12048
"5735",140738,170706
"5736",7534,22631
"5737",120935,237465
"5738",347730,74342
"5741",2247,14173
"5746",10505,20355
"5747",7727,385674
"5748",4234,17299
"5749",9510,11504
"5750",55137,60344
"5751",80351,74493
"5752",26229,72727
"5753",11062,71916
"5754",11070,56395
"5755",5921,218397
"5756",84871,78933
"5757",26251,240444
"5758",85329,56072
"5759",54014,93871
"5760",126626,213054
"5761",23542,60597
"5762",91107,217333
"5763",64112,64113
"5764",84315,72825
"5765",54664,71900
"5766",7101,21907
"5767",83463,17121
"5768",92483,106557
"5769",392509,74448
"5770",8322,14366
"5773",175,11593
"5774",79369,231727
"5775",23564,51793
"5776",773,12286
"5777",1355,226139
"5778",5480,19038
"5779",256394,380780
"5780",23213,240725
"5781",157697,234086
"5782",132204,72003
"5783",2886,14786
"5784",128408,140489
"5787",22795,18074
"5788",403253,258985
"5789",9013,21341
"5800",81567,105245
"5801",54469,65098
"5802",145748,75099
"5803",93517,74032
"5804",6775,20849
"5808",152518,100978
"5809",91252,68427
"5810",11341,20284
"5811",27343,56626
"5812",4920,26564
"5813",56138,12942
"5814",8545,106143
"5815",79820,271036
"5816",55048,107305
"5817",118812,226123
"5818",4935,18241
"5819",284366,101533
"5820",57531,209462
"5821",1200,12751
"5822",50640,67452
"5823",116966,244484
"5824",5899,64143
"5825",55689,208146
"5826",22974,72119
"5827",220001,71768
"5828",161436,319670
"5829",55554,317652
"5830",3195,21908
"5831",56145,192163
"5832",10346,333307
"5833",342574,16675
"5834",55159,234736
"5835",8945,12234
"5836",3267,15463
"5837",11273,233871
"5838",23401,212398
"5839",152273,232237
"5840",6787,23955
"5841",91647,246782
"5842",3112,15002
"5843",38,110446
"5845",55812,104871
"5846",2534,14360
"5847",1634,13179
"5848",4646,17920
"5849",114131,83428
"5850",116986,216439
"5851",1019,12567
"5852",26025,93724
"5853",27244,140742
"5854",9601,12304
"5855",65997,68939
"5856",84287,74168
"5857",5878,19345
"5858",8603,231128
"5861",7450,22371
"5862",51441,213541
"5863",8718,85030
"5864",27012,67498
"5865",9051,19200
"5866",29946,170742
"5867",4061,17069
"5868",2672,14581
"5869",10960,66890
"5870",57673,331623
"5871",6563,108052
"5872",79885,232232
"5873",26019,326622
"5874",147746,233020
"5875",23237,11838
"5876",283899,233875
"5877",127665,100503355
"5878",5724,19204
"5879",286826,72568
"5880",9464,15111
"5881",79134,226351
"5882",51320,240396
"5883",5424,18971
"5884",1642,13194
"5885",2583,14421
"5886",64285,13650
"5887",51643,68212
"5888",8681,211429
"5889",1478,108062
"5890",140680,228778
"5891",54663,107071
"5893",4645,17919
"5895",117247,72472
"5898",57717,93888
"5899",27035,237038
"5900",1375,12895
"5901",1259,12788
"5902",132321,73852
"5903",2266,99571
"5904",6337,20276
"5905",1120,12651
"5906",389668,381246
"5907",9377,12858
"5908",79012,235604
"5909",149986,241846
"5910",4664,17936
"5911",64901,66011
"5912",56110,93713
"5913",8277,83553
"5914",114548,216799
"5915",57628,269109
"5918",2882,67305
"5919",57477,208431
"5920",51167,266690
"5921",23022,72333
"5922",10988,56307
"5923",55124,57746
"5924",5747,14083
"5928",23012,232533
"5929",10421,70233
"5930",83719,66090
"5931",92797,117599
"5932",9252,73086
"5933",4152,17190
"5934",8663,56347
"5935",5802,19280
"5936",1794,94176
"5937",80775,66343
"5938",55247,234258
"5939",27113,170770
"5940",155465,403205
"5941",139628,436240
"5942",10233,16977
"5943",121227,320398
"5944",9406,53861
"5953",6440,20389
"5954",90441,52521
"5955",23096,245666
"5956",10691,56809
"5957",4438,55993
"5958",89884,16872
"5959",208,11652
"5960",3305,15482
"5961",5789,19266
"5962",90952,69524
"5963",55704,108686
"5964",9961,78388
"5965",58496,266614
"5966",153443,67222
"5967",3070,15201
"5968",2845,73010
"5969",7479,22423
"5970",7280,22151
"5971",53343,74167
"5972",345275,243168
"5973",56650,224250
"5974",56907,68166
"5975",27248,66753
"5976",143282,72514
"5977",158880,635253
"5978",151473,71781
"5979",57541,272347
"5980",261729,74051
"5981",6533,21366
"5982",79883,244550
"5983",81551,56471
"5985",26230,24001
"5986",79723,64707
"5987",2639,270076
"5988",225,26874
"5989",105,94191
"5990",7368,22239
"5991",124930,268445
"5992",399947,330941
"5993",55973,12033
"5994",390431,258486
"5995",2581,14420
"5996",197257,52815
"5997",283385,74890
"5998",84986,71085
"5999",220134,66468
"6000",30827,74322
"6001",9425,12593
"6002",1937,67160
"6003",3181,53379
"6004",143279,226098
"6005",5625,19125
"6006",137735,223513
"6007",2091,14113
"6008",3845,16653
"6009",5696,16913
"6010",54972,98170
"6011",23673,100226
"6012",10181,83486
"6013",51360,270669
"6014",405,11863
"6021",808,12315
"6024",52,11431
"6025",387849,66532
"6026",54205,13063
"6027",7148,81877
"6028",10162,14792
"6029",10907,27366
"6030",4902,18188
"6031",2915,108071
"6032",29091,217517
"6033",6689,272382
"6034",55621,212528
"6035",1056,12613
"6036",153364,72852
"6037",5378,227099
"6038",94032,73047
"6039",1822,13498
"6040",79073,68539
"6041",4050,16994
"6042",123041,238384
"6043",283349,192678
"6044",5336,234779
"6045",123355,67867
"6046",5409,18948
"6047",1024,264064
"6048",1998,69257
"6049",9429,27405
"6053",79746,67856
"6054",63027,73102
"6055",887,12426
"6056",8495,19024
"6057",51050,94227
"6060",6047,19822
"6061",221823,75456
"6062",3998,70361
"6063",4430,17912
"6064",222546,320995
"6065",55601,234311
"6066",114883,100273
"6067",3508,20589
"6068",1316,23849
"6072",8273,214601
"6073",11156,19245
"6074",153770,69401
"6075",7026,11819
"6076",4087,17126
"6078",7086,21881
"6079",8872,98828
"6080",342035,235379
"6085",23261,100072
"6086",166378,57815
"6087",81539,105727
"6088",80346,72549
"6089",388121,244882
"6090",200010,230612
"6091",55280,72502
"6092",120775,258597
"6093",152503,27059
"6094",923,12511
"6095",5449,18736
"6096",153396,72745
"6097",11081,16545
"6100",50628,276919
"6101",55727,238386
"6102",57528,383348
"6104",55023,83946
"6105",26092,208263
"6106",51182,50497
"6107",83699,212531
"6109",402415,331524
"6110",55275,68299
"6111",26031,71720
"6112",284427,103775
"6113",83657,75465
"6114",60681,14230
"6115",54892,76044
"6116",54584,13972
"6117",57718,74521
"6118",5777,15170
"6119",7290,15260
"6120",242,11686
"6121",176,11595
"6122",284001,71276
"6123",65985,78894
"6124",54039,59093
"6125",28978,75712
"6126",2069,13874
"6127",666,51800
"6128",942,12524
"6129",2523,14343
"6130",119391,68214
"6131",202151,223332
"6132",29958,74129
"6133",312,69787
"6134",144453,382427
"6135",3187,59013
"6136",932,170813
"6137",347516,668257
"6138",64753,232664
"6139",192111,72542
"6140",220388,70054
"6141",567,12010
"6142",6902,21371
"6143",339123,72106
"6144",10712,68521
"6145",4915,18212
"6146",374955,329972
"6147",253769,71682
"6148",9807,27399
"6149",9985,56739
"6150",146850,104709
"6151",1396,12925
"6152",90293,67455
"6153",54902,72795
"6154",51302,56050
"6155",164153,67591
"6156",26133,56407
"6157",11170,268709
"6158",79075,72107
"6159",8036,56392
"6160",1106,244059
"6161",84945,68904
"6162",27089,22272
"6163",80145,66231
"6164",54961,245857
"6165",57157,68770
"6166",53347,328795
"6175",10614,192231
"6176",170960,233058
"6177",4209,17261
"6178",374882,235043
"6179",9203,56364
