"","human","mouse"
"5094",10973,77987
"5095",969,12515
"5096",9122,229699
"5097",51741,80707
"5098",7161,22062
"5099",79770,69672
"5100",26084,622434
"5101",11104,23924
"5102",515,11950
"5103",27232,14711
"5104",335,11806
"5105",64699,140765
"5106",7011,21745
"5107",5127,18555
"5108",7763,22682
"5109",10631,50706
"5110",146542,69234
"5111",3560,16185
"5112",3651,18609
"5113",64106,237362
"5114",11010,73690
"5115",1158,12715
"5116",80013,66960
"5117",79799,72094
"5118",7580,232337
"5119",5495,19043
"5120",3857,107656
"5121",51647,68523
"5122",7126,21927
"5123",1207,12729
"5124",11212,114863
"5125",80114,83675
"5126",79849,170761
"5129",10450,56031
"5130",10381,22152
"5131",3299,26386
"5132",157869,226866
"5133",79927,72690
"5134",9945,14584
"5135",3229,15422
"5136",83440,72141
"5137",1284,12827
"5138",7374,22256
"5139",102,11487
"5140",1454,27373
"5141",79651,217344
"5142",9921,50849
"5143",10093,68089
"5144",25843,19070
"5145",7402,22288
"5148",8483,214425
"5149",2194,14104
"5150",54834,14547
"5151",54832,320528
"5152",27288,76572
"5155",146057,140810
"5156",55835,219103
"5157",1901,13609
"5158",5569,18767
"5164",23052,71946
"5165",6327,72821
"5166",64218,20351
"5167",54521,72404
"5168",55532,226781
"5169",5859,97541
"5170",54995,71147
"5171",5826,19300
"5172",5420,27205
"5173",7180,22024
"5174",5199,18636
"5175",26505,94218
"5176",10602,260409
"5177",57576,16559
"5189",6356,20292
"5190",11329,106504
"5191",80301,102595
"5192",54875,338349
"5193",10066,24044
"5194",6654,20662
"5195",79068,26383
"5196",23544,56747
"5197",2535,57265
"5198",23513,105782
"5199",10209,20918
"5200",54968,70397
"5201",64109,57914
"5202",1302,12815
"5203",258,11698
"5204",438,107626
"5205",81689,69046
"5206",23466,494448
"5207",1414,12960
"5208",80067,75763
"5209",11123,53902
"5210",54805,94219
"5211",2520,14459
"5212",25842,66403
"5213",5209,170768
"5214",89795,260315
"5215",6793,20868
"5216",57644,668940
"5217",79876,66663
"5218",80772,79554
"5219",6275,20198
"5220",78994,233895
"5221",440,27053
"5222",1445,12988
"5223",57758,56788
"5224",10240,57312
"5225",9961,78388
"5226",80164,73072
"5227",2561,14401
"5228",79887,66857
"5229",79441,231123
"5230",51071,232449
"5231",51384,93735
"5232",51669,67887
"5233",30844,98878
"5234",64222,30935
"5235",950,12492
"5236",54332,14545
"5237",9903,242785
"5238",23786,94044
"5239",9404,107321
"5240",9245,72077
"5241",26063,26378
"5242",9650,67472
"5243",51335,83485
"5244",152992,78890
"5245",949,20778
"5246",11190,16328
"5247",2847,207911
"5248",23231,231238
"5249",5530,19055
"5250",9881,320429
"5251",4338,17434
"5252",1396,12925
"5253",10298,70584
"5254",5346,103968
"5255",6555,20494
"5256",54974,66628
"5257",55215,208836
"5258",2069,13874
"5259",224,11671
"5260",64778,72007
"5261",483,11933
"5262",23105,320027
"5263",79090,67091
"5264",5873,11891
"5265",9435,54371
"5266",2744,14660
"5267",79823,73582
"5268",4803,18049
"5269",205564,320213
"5270",2937,14854
"5271",29851,54167
"5272",5538,19063
"5273",54821,236930
"5274",8324,14369
"5275",3222,15424
"5276",2904,14812
"5277",6217,20055
"5278",55031,74996
"5279",8558,234854
"5280",63974,11922
"5281",5479,19035
"5282",7088,21885
"5283",6474,20429
"5284",8030,76551
"5286",6940,21408
"5287",1030,12579
"5288",23169,242585
"5289",26043,224111
"5290",10606,67054
"5291",51322,225131
"5292",5375,18857
"5293",284001,71276
"5294",3226,209448
"5295",23381,229512
"5296",4886,18166
"5297",2559,14399
"5298",27242,94185
"5299",2643,14528
"5300",669,12183
"5301",3683,16408
"5302",6510,20514
"5303",11146,170823
"5304",272,11717
"5305",675,12190
"5306",2947,14866
"5307",55244,67473
"5308",396,192662
"5309",54879,229681
"5310",51807,53857
"5311",5639,65116
"5312",124565,72055
"5313",23023,330401
"5314",5191,18634
"5315",9058,20500
"5316",26030,263406
"5317",23593,56016
"5318",5536,19060
"5319",50809,15441
"5320",57127,58176
"5321",81669,56036
"5322",5161,18598
"5323",3612,55980
"5324",2224,110196
"5325",7511,170750
"5326",50509,53867
"5327",4621,17883
"5331",6491,20460
"5332",4081,17116
"5333",9149,13549
"5334",51285,70784
"5335",10295,12041
"5337",5148,18588
"5338",55601,234311
"5339",9709,64209
"5340",64130,22342
"5341",8632,69926
"5342",51070,66394
"5343",506,11947
"5344",2770,14677
"5347",109,104111
"5349",5010,18417
"5350",4705,67273
"5351",54344,68563
"5352",26103,239037
"5353",5729,19214
"5354",54878,74388
"5355",3673,16398
"5356",1308,12821
"5357",4126,110173
"5360",4848,72068
"5361",943,21941
"5362",5155,18591
"5377",197320,73451
"5378",30001,50527
"5379",60385,22116
"5380",54977,208638
"5381",827,12338
"5383",26035,93683
"5389",3778,16531
"5390",26118,78889
"5391",23300,234776
"5392",10920,108679
"5393",79018,66771
"5394",6863,21333
"5395",3190,15387
"5396",23499,11426
"5397",3064,15194
"5398",22823,17765
"5399",3738,16491
"5400",5337,18805
"5401",5291,74769
"5402",55432,226418
"5403",4719,227197
"5404",83450,74665
"5405",9244,12931
"5406",2067,13870
"5407",54785,71923
"5408",26003,70231
"5409",10200,68533
"5410",55647,19332
"5411",2019,13798
"5412",79054,171382
"5413",824,12334
"5414",56993,223696
"5415",5775,19258
"5416",64375,22781
"5417",5453,18991
"5418",50700,235033
"5419",7021,21419
"5420",10123,320982
"5421",5817,52118
"5422",9690,100763
"5423",51002,69786
"5424",29998,243842
"5425",7840,236266
"5426",79786,234796
"5427",914,12481
"5428",55738,228998
"5429",79934,76889
"5430",2827,14748
"5431",4249,107895
"5432",51393,22368
"5433",55160,72754
"5438",171023,228790
"5439",5378,227099
"5440",6328,20269
"5441",9294,14739
"5442",26272,106052
"5443",10993,231691
"5444",1297,12839
"5446",55958,242521
"5447",8872,98828
"5448",64746,170760
"5449",27069,66092
"5450",51292,105446
"5451",25979,216820
"5452",219654,71918
"5453",462,11905
"5454",23063,218914
"5463",3512,16069
"5464",8891,108067
"5465",4547,17777
"5466",2958,235459
"5467",545,245000
"5468",23326,216825
"5469",23647,76932
"5470",6718,208665
"5471",10842,19051
"5472",85476,28030
"5473",23545,21871
"5474",56985,66358
"5475",50617,140494
"5476",6522,20535
"5477",8310,80911
"5478",55103,78255
"5479",5303,69713
"5480",27284,56362
"5481",8567,228355
"5482",54870,69232
"5483",4094,17132
"5484",79760,69731
"5485",797,116903
"5486",8527,227333
"5487",6137,270106
"5488",84695,16950
"5489",2673,14583
"5490",1305,12817
"5491",2328,14262
"5492",81575,381823
"5493",5277,18700
"5494",56548,60322
"5495",10654,68603
"5496",57111,53868
"5497",55742,57342
"5498",5284,18703
"5499",83729,16326
"5500",199870,230789
"5501",56950,226830
"5502",11281,218030
"5503",22800,66922
"5504",29086,68251
"5507",6497,20481
"5508",5662,73728
"5509",79442,74249
"5510",27332,18139
"5511",10985,231659
"5512",93664,320405
"5513",9203,56364
"5514",6773,20847
"5515",79647,68050
"5518",1969,13836
"5519",7389,22275
"5520",4336,17433
"5521",54471,239555
"5522",8718,85030
"5523",55670,74043
"5525",10966,217371
"5526",5626,19127
"5527",9948,22388
"5528",2959,229906
"5529",23131,237943
"5530",5422,18968
"5531",395,11856
"5532",5125,18552
"5533",8996,78688
"5534",54880,71458
"5535",6877,226182
"5536",388,11852
"5537",23339,269338
"5538",10954,72599
"5539",56649,214523
"5540",1955,230316
"5541",55454,78752
"5542",51280,105348
"5543",29122,235631
"5544",27175,103768
"5545",4723,17995
"5546",55033,231997
"5547",80258,74405
"5548",5515,19052
"5549",6601,68094
"5550",6103,19893
"5551",220965,71721
"5552",24149,57908
"5553",284439,73095
"5554",5688,26444
"5555",257,11694
"5556",5225,109820
"5557",8473,108155
"5558",56729,57264
"5559",57599,67561
"5560",23155,229725
"5561",55669,67414
"5562",64429,66980
"5563",9567,14904
"5564",7423,22340
"5565",23389,76199
"5566",64084,64085
"5567",57795,240843
"5568",151230,277396
"5569",79089,72053
"5570",283638,217882
"5571",5584,18759
"5572",4043,16976
"5573",1993,15569
"5574",22875,224794
"5575",9541,66935
"5576",259173,235633
"5577",55625,102193
"5578",3611,16202
"5579",3294,15486
"5580",3569,16193
"5581",6908,21374
"5582",1944,13638
"5583",6667,20683
"5584",340351,76223
"5585",51659,272551
"5586",5754,71461
"5587",3156,15357
"5588",1105,12648
"5589",9748,20874
"5590",58487,233490
"5591",9145,20972
"5592",11342,24017
"5593",25940,72722
"5594",22980,66855
"5595",7143,21960
"5596",10188,51789
"5597",51141,72999
"5598",23122,76499
"5599",4172,17215
"5600",7432,22353
"5601",1289,12831
"5602",6415,20364
"5603",63891,84585
"5604",81552,232023
"5605",79833,67242
"5606",5329,18793
"5607",3950,16841
"5608",26212,218066
"5609",79594,68350
"5610",60682,98366
"5611",9938,232201
"5622",1486,74245
"5623",80128,360213
"5624",8828,18187
"5625",79724,233890
"5626",652,12159
"5627",55743,231600
"5628",3661,54131
"5629",55228,71691
"5630",29105,14894
"5631",4880,18159
"5632",5210,270198
"5633",55388,70024
"5634",65124,268301
"5635",54737,75339
"5636",79042,66078
"5637",53637,94226
"5638",9240,70481
"5639",55219,66146
"5640",11178,211134
"5642",9443,66213
"5643",788,57279
"5644",9108,54384
"5645",55577,56174
"5646",10632,27425
"5647",7075,21846
"5648",553,26361
"5649",79616,380694
"5650",3201,15401
"5651",3191,15388
"5652",7007,21683
"5653",5683,19166
"5654",8125,11737
"5655",54973,71957
"5656",2167,11770
"5657",80262,234678
"5658",9874,228012
"5659",9917,215015
"5660",4626,17885
"5661",550,11993
"5662",6992,76497
"5663",273,218038
"5664",460,11899
"5665",10785,57773
"5666",1789,13436
"5667",940,12487
"5668",6403,20344
"5669",5305,18718
"5670",23141,71782
"5671",23111,229285
"5672",8559,67229
"5673",54361,22417
"5674",60312,70292
"5675",8672,230861
"5676",4544,244701
"5677",26589,67308
"5678",23218,235627
"5679",8751,11490
"5680",7316,22190
"5681",4947,18247
"5682",5468,19016
"5683",6165,57808
"5684",90522,77254
"5685",23120,319767
"5686",56935,170748
"5687",55287,94346
"5688",4144,232087
"5689",27255,53870
"5690",9531,29810
"5691",55908,624219
"5692",9547,57266
"5693",3624,16323
"5694",9646,22083
"5695",26277,28113
"5696",26034,320495
"5697",3326,15516
"5698",5609,26400
"5699",79083,171531
"5700",55359,243659
"5701",6183,24030
"5702",79624,73419
"5703",55312,54391
"5704",1267,12799
"5705",51654,66971
"5706",27338,77891
"5707",54998,66077
"5708",57140,108657
"5709",7417,22334
"5710",54848,77669
"5711",8546,11774
"5712",23114,269116
"5713",10217,69274
"5714",120227,244209
"5715",26281,80857
"5716",2554,14394
"5717",8504,56535
"5718",23102,67016
"5719",7220,22063
"5720",55791,321000
"5721",130,100417514
"5722",10487,12331
"5723",3142,15284
"5724",10894,114332
"5725",63931,64659
"5726",57402,66166
"5727",9214,69169
"5728",57326,229534
"5729",79886,67770
"5730",54891,227195
"5731",9381,83762
"5732",9586,231991
"5733",5021,18430
"5736",10370,17684
"5737",2306,17301
"5738",54550,117148
"5739",7076,21857
"5740",27071,26377
"5741",9118,226180
"5742",1493,12477
"5743",23229,236915
"5744",1794,94176
"5745",9038,215854
"5746",5255,18679
"5747",64793,70012
"5748",30000,212999
"5749",23360,55935
"5750",4974,18377
"5751",230,11676
"5757",112869,75565
"5758",766,12354
"5759",29895,17907
"5760",1654,13205
"5761",79748,235416
"5762",22826,68598
"5763",1804,13483
"5764",149111,72978
"5765",398,14570
"5766",7170,59069
"5767",23173,75624
"5768",8406,51795
"5769",11243,67037
"5770",2735,14632
"5771",7265,66827
"5772",54850,30843
"5773",51185,58799
"5774",7070,21838
"5775",2267,234199
"5776",55248,66950
"5777",54529,70396
"5778",5432,20021
"5779",4846,18127
"5780",2923,14827
"5781",509,11949
"5782",9260,67399
"5783",25803,30051
"5806",9470,26987
"5807",27252,226541
"5808",10493,26949
"5809",2650,14537
"5810",316,11761
"5811",4734,17999
"5812",25834,67569
"5813",63929,321003
"5814",7448,22370
"5815",23608,54484
"5816",4650,17925
"5817",83444,70020
"5828",54455,213499
"5829",9070,23808
"5830",51200,71791
"5831",7329,22196
"5832",23090,94187
"5833",50862,67150
"5834",84296,109145
"5835",253461,245007
"5836",55011,68845
"5837",78995,217216
"5838",5599,26419
"5839",64319,14123
"5840",79717,106564
"5852",115201,666468
"5853",23233,75914
"5854",57050,65961
"5855",9353,20563
"5856",65263,66194
"5857",2145,14055
"5858",4286,17342
"5859",55164,72171
"5860",57731,80297
"5861",1875,13559
"5862",51202,67755
"5863",10659,14007
"5864",9955,15478
"5865",55752,52398
"5866",55616,230837
"5867",56270,66840
"5868",55207,67166
"5869",916,12501
"5870",845,12373
"5871",7039,21802
"5872",23265,53413
"5873",8882,22687
"5874",60528,68626
"5875",11184,26411
"5876",732,110382
"5877",2277,14205
"5878",5604,26395
"5879",2318,68794
"5880",60686,74359
"5881",55911,171504
"5882",6203,76846
"5883",317781,69663
"5884",79698,320158
"5885",51557,266744
"5886",4113,434903
"5887",763,12352
"5889",54626,15206
"5892",25898,68098
"5893",9817,50868
"5894",9293,620246
"5895",4542,17916
"5896",27067,29819
"5897",80135,70285
"5898",841,12370
"5899",51268,19193
"5900",4088,17127
"5901",6776,20850
"5902",5139,54611
"5903",3200,15400
"5904",79656,67621
"5905",10791,53620
"5906",4157,17199
"5907",79159,97961
"5908",2740,14652
"5909",728621,73332
"5910",8898,77116
"5911",1124,69993
"5912",4256,17313
"5913",9683,80750
"5914",3768,16515
"5915",6273,628324
"5916",6301,20226
"5917",11083,23856
"5918",5558,19076
"5919",526,11966
"5920",5110,18537
"5921",26227,236539
"5922",1012,12554
"5923",967,12512
"5924",1462,13003
"5925",51386,223691
"5926",1003,12562
"5927",2625,14462
"5928",56945,64655
"5929",1805,56429
"5930",22987,75209
"5931",10519,23991
"5932",3832,16551
"5933",7082,21872
"5934",2016,13796
"5935",54816,235469
"5936",23405,192119
"5937",7083,21877
"5938",11173,108153
"5939",5034,18453
"5940",22871,192167
"5941",26471,56312
"5942",150726,330369
"5943",26002,59012
"5944",79939,270066
"5945",8633,22253
"5946",4052,268977
"5947",6570,110877
"5948",53826,59095
"5949",2792,14699
"5950",256987,218442
"5951",238,11682
"5952",2052,13849
"5953",79016,66498
"5954",5412,24109
"5955",23031,546071
"5956",3921,16785
"5957",79144,66496
"5958",22924,100732
"5959",253943,229096
"5960",79969,73242
"5961",2961,68153
"5962",79587,71941
"5963",1198,102414
"5964",10300,74187
"5965",84196,170707
"5966",1606,13139
"5967",4791,18034
"5968",83737,16396
"5969",1848,67603
"5970",3269,15465
"5971",81618,64294
"5972",3182,15384
"5973",10098,56224
"5974",57579,68187
"5975",2060,13858
"5976",80010,74386
"5977",1874,104394
"5978",10395,50768
"5979",55209,72895
"5980",51293,54219
"5981",23640,66245
"5982",6618,102209
"5983",79025,332713
"5984",51626,213575
"5985",8200,14563
"5986",80011,102122
"5987",1603,13135
"5988",23765,16172
"5989",900,12450
"5990",51056,66988
"5991",6742,381760
"5992",2548,14387
"5993",5724,19204
"5994",1953,230971
"5995",55225,242570
"5996",60676,23850
"5997",64784,70461
"5998",3012,319165
"5999",4802,18046
"6000",9960,235441
"6001",80169,68964
"6002",7881,16497
"6003",6259,20187
"6004",123872,68270
"6005",5166,27273
"6006",4174,17218
"6010",25763,67334
"6011",1641,13193
"6012",8878,18412
"6013",90806,52477
"6014",23207,69582
"6015",51673,67971
"6016",51350,77055
"6017",54929,234371
"6018",63910,228993
"6019",23423,66111
"6020",3382,15893
"6021",64858,140917
"6022",7466,22393
"6023",81533,71927
"6024",112398,112406
"6025",54955,194268
"6026",10046,333639
"6027",26017,67922
"6028",57336,170740
"6029",40,11418
"6030",869,12404
"6031",5949,19661
"6032",3161,15366
"6033",4640,432516
"6034",6432,225027
"6035",6658,20675
"6036",152015,76378
"6037",3749,99738
"6038",23351,219094
"6039",84991,76938
"6040",94025,73732
"6041",56159,83558
"6042",57804,69745
"6043",10675,29873
"6044",4311,17380
"6045",7263,22117
"6046",407,170735
"6047",23284,319387
"6048",50999,73130
"6049",4130,17754
"6050",6945,21428
"6051",54858,66522
"6052",6281,20194
"6053",22809,107503
"6054",5046,18553
"6055",3671,26968
"6056",5986,19719
"6057",6857,20979
"6058",989,235072
"6059",23495,57916
"6060",122704,68836
"6061",1031,12580
"6064",10626,94092
"6065",55811,271639
"6066",1448,12994
"6067",400961,232164
"6068",64901,66011
"6069",55329,17427
"6070",7779,22782
"6071",100129271,66533
"6072",26504,94220
"6073",2960,74197
"6076",4188,17240
"6077",3084,211323
"6089",91807,213435
"6090",23710,57436
"6091",6314,246103
"6092",9651,269615
"6093",5371,18854
"6094",54963,68556
"6095",10900,51799
"6096",3627,15945
"6097",5309,18742
"6098",3009,56702
"6101",2863,71111
"6102",5803,19283
"6103",54504,71287
"6104",8911,239556
"6105",57634,75560
"6106",8837,12633
"6107",5910,229877
"6108",57665,105014
"6109",79872,104836
"6110",7084,57813
"6111",130074,214469
"6112",3456,15977
"6113",4693,17986
"6114",406,11865
"6115",83660,70549
"6116",1716,27369
"6117",1524,13051
"6118",64710,98415
"6119",79671,270151
"6120",80131,72267
"6121",207,11651
"6122",25776,73739
"6123",10211,14251
"6124",56675,78593
"6125",7287,22157
"6126",65082,77573
"6127",10437,65972
"6130",79575,64296
"6131",57001,71238
"6132",5063,18481
"6133",5603,26415
"6134",535,11975
"6135",65009,234593
"6136",5601,26420
"6137",55739,69225
"6138",83443,66125
"6139",1263,12795
"6140",3692,16418
"6141",7982,64213
"6142",23038,230796
"6143",79759,244219
"6144",10439,56177
"6145",80263,229644
"6146",3476,18518
"6147",1889,230857
"6148",25801,227960
"6149",4023,16956
"6150",2898,14806
"6151",22927,56541
"6152",23362,234353
"6153",23673,100226
"6154",265,11704
"6155",54996,67247
"6156",10691,56809
"6157",51118,67205
"6158",6382,20969
"6159",8851,12569
"6160",11180,83669
"6161",10085,13612
"6162",3960,16855
"6163",5869,19344
"6164",3596,16163
"6165",8676,74732
"6166",5598,23939
"6167",6122,27367
"6168",5313,18770
"6169",6626,53607
"6170",8625,19727
"6171",57476,235283
"6172",63906,242691
"6173",4361,17535
"6174",8458,74044
"6175",54857,71584
"6176",56895,68262
"6177",51361,77963
"6178",51231,101568
"6179",29911,170833
"6180",7059,21827
"6181",2035,269587
"6182",771,76459
"6183",9530,67384
"6184",9328,70239
"6185",6688,20375
"6186",8630,27400
"6187",9064,53608
"6188",9535,63986
"6189",27020,20320
"6190",57209,72720
"6191",222658,66989
"6192",6633,107686
"6193",7324,22194
"6194",55892,80732
"6195",57821,74895
"6196",3672,109700
"6197",9807,27399
"6198",51094,72674
"6199",9196,16499
"6200",4893,18176
"6201",6604,66993
"6202",8773,20619
"6203",51082,20018
"6204",5610,19106
"6205",57493,77446
"6206",51181,67880
"6207",672,12189
"6208",8301,233489
"6209",8187,22685
"6210",1510,13034
"6211",57147,240880
"6212",6548,20544
"6213",7629,224656
"6215",54938,71984
"6216",23070,74157
"6217",6876,21345
"6218",11151,12721
"6219",27324,244579
"6220",90957,106794
"6221",9901,259302
"6222",4437,17686
"6223",55179,23873
"6224",5208,18640
"6225",353,11821
"6226",6095,19883
"6227",4123,73744
"6228",6249,56430
"6229",4222,17285
"6230",57405,66442
"6231",51,11430
"6232",10745,18685
"6233",9277,57315
"6234",9794,103806
"6235",29942,75029
"6236",64782,68048
"6237",23512,52615
"6238",5547,72461
"6239",10608,17122
"6240",339229,66431
"6241",4185,11488
"6242",1026,12575
"6245",403,56350
"6246",321,11784
"6249",51371,66537
"6250",3516,19664
"6251",6753,20607
